,avstånd till framförvarande fordon (sek),avstånd till fordon i närliggande fil,vinkel mellan last bil och släp,hastighet,avvikelse från mitten av filen,acceleration i sidled,acc
0,5.386363636363637,1000.0,0.0,15.277777777777777,0.0,81.25,0.4905000099169647
1,5.301678960890524,1000.0,1.1896049669848265e-10,15.375877779761167,1.8232837462051066e-10,-81.2499999954418,0.49050000990328096
2,5.216800094120844,1000.0,1.4933861081278033e-11,15.473977781741821,3.8885961117784973e-10,6.050715484207103e-10,0.4905000098859082
3,5.131730706258214,1000.0,7.431342836721704e-12,15.572077783719001,4.2357717333629807e-10,-4.295341859972268e-09,0.49050000986338826
4,5.04647437559321,1000.0,1.1663801159153817e-12,15.670177785691676,4.370077633097935e-10,-5.321743046238225e-10,0.49050000983346237
5,4.96103459136286,1000.0,2.8811193694422003e-13,15.768277787658368,4.3929393456210164e-10,-2.7861046802968303e-10,0.4905000097924784
6,4.875414756504084,1000.0,3.5564240333518143e-14,15.86637778961686,4.398055253318489e-10,-4.4364512064021255e-11,0.49050000973421176
7,4.789618190305658,1000.0,7.54545275810772e-15,15.9644777915637,4.398739150701658e-10,-1.1080025785759062e-11,0.490500009647329
8,4.70364813096313,1000.0,3.519960827690561e-15,16.062577793493166,4.398916786385598e-10,-1.2656542480726785e-12,0.49050000950934847
9,4.617507738041003,1000.0,2.2959562854987366e-15,16.160677795395035,4.399010045119667e-10,-2.1094237467877974e-13,0.49050000927018006
10,4.531200094846657,1000.0,2.3388180728712458e-15,16.25877779724907,4.399081099393243e-10,-5.551115123125783e-14,0.49050000879777
11,4.444728210721754,1000.0,1.4197695661080933e-15,16.35687779900862,4.399143271882622e-10,-2.220446049250313e-14,0.4905000076351862
12,4.358095023264497,1000.0,1.1631450436978915e-15,16.454977800535662,4.3991832399115083e-10,-5.551115123125783e-14,0.4905000030282962
13,4.271303400575786,1000.0,9.08205693385758e-16,16.553077801141317,4.3992187670482963e-10,-1.1102230246251565e-14,0.4314056681470815
14,4.187399302970804,1000.0,5.417851792360075e-16,16.63935893477073,4.399240971508789e-10,-3.3306690738754696e-14,0.10371303153481476
15,4.119864452316088,1000.0,1.4838008626752022e-16,16.660101541077697,4.3992542941850843e-10,-2.220446049250313e-14,0.024931807906319017
16,4.056174662405513,1000.0,4.0966281215393236e-16,16.665087902658957,4.3992631759692813e-10,-1.1102230246251565e-14,0.005987820298554127
17,3.9933935010862256,1000.0,1.2614843208990994e-16,16.666285466718666,4.39926761686138e-10,-1.1102230246251565e-14,0.001419017682334803
18,3.930827972039318,1000.0,2.903148312196866e-16,16.666569270255128,4.39926761686138e-10,-1.1102230246251565e-14,0.00029331145175688037
19,3.8683147722409483,1000.0,6.00490025491405e-17,16.666627932545484,4.39926761686138e-10,0.0,8.194719106883493e-06
20,3.8058146707911438,1000.0,2.8156192858978085e-10,16.6666295714893,9.091958297346991e-10,1.1731726701214029e-08,-0.5297749471444966
21,3.76790441989752,1000.0,1.5558729895446465e-07,16.560674582060404,2.598642985240929e-07,6.46214584065774e-06,-0.7941053857721454
22,3.743141111719168,1000.0,1.8165292728642453e-07,16.401853504905976,2.16904848304722e-07,-7.547863822843226e-06,-0.8361232826453034
23,3.721826380681784,1000.0,2.768606359725738e-08,16.234628848376918,-3.43419936932321e-08,-5.207184794464581e-06,-0.8240847870381778
24,3.7015798469939067,1000.0,2.4034902810002776e-09,16.06981189096928,6.494976112492168e-09,7.302095295091959e-06,-0.7996048228512559
25,3.6818220691462424,1000.0,6.372232700775088e-10,15.909890926399028,1.6329200214215689e-09,-1.1424756474198716e-06,-0.773430141041788
26,3.662443254714997,1000.0,6.5648092431591294e-09,15.755204898190668,1.1017799117496452e-08,3.5617337967863705e-07,-0.7469281768738131
27,3.6433913835159606,1000.0,2.6875822471217786e-09,15.605819262815904,2.5526022628952205e-08,1.2808361038452176e-07,-0.7210502421594086
28,3.624657029068907,1000.0,3.950577377183067e-09,15.461609214384024,2.356412220905213e-08,-4.117530982838957e-07,-0.6960006125863062
29,3.6062406556564226,1000.0,6.328094307362528e-09,15.322409091866765,7.743181207331418e-09,-3.464760145455159e-07,-0.6719799716857358
30,3.5881532330940606,1000.0,5.527824422543047e-10,15.188013097529618,-1.0671792338712294e-09,1.7526451401295162e-07,0.4905000099373944
31,3.515686224699461,1000.0,0.009873478882975843,15.28611150821988,0.015044403674545848,0.37611033880213807,0.4905000099282267
32,3.4428702864408565,1000.0,0.019811495591795333,15.384200308953389,0.06057012156985353,0.762032828839565,0.4905000099167901
33,3.3697142310908377,1000.0,0.029815051756761284,15.48226971695383,0.13717567106922512,0.7769957901015978,0.49050000990227116
34,3.2962266311764434,1000.0,0.03988518202217708,15.580309757096114,0.24547299063720418,0.7922942517151865,0.490500009883497
35,3.2224158233771494,1000.0,0.05002295610705251,15.678310257556587,0.3860879746392132,0.8079416108507487,0.490500009610405
36,3.1482899127783233,1000.0,0.06022948040025744,15.776260845238484,0.5596610398475437,0.8239520301580372,0.4905000095170962
37,3.073856776933411,1000.0,0.07050589966091747,15.874150941198522,0.7668477247874552,0.8403404932895264,0.49050000938530086
38,2.9991240698298816,1000.0,0.08085339880919558,15.97196975561048,1.00831932431832,0.8571228647738294,0.49050000919054854
39,2.924099225670568,1000.0,0.09127320483630866,16.069706282690227,1.2847635620525315,0.874315955083671,0.4905000088851646
40,2.848789462515177,1000.0,0.10176658883199784,16.16734929535729,1.596885303465469,0.8919375919681505,0.4905000083656203
41,2.7732017857751265,1000.0,0.11233486814051821,16.26488733965646,1.9454073127916125,0.9100066978301458,0.4905000090455543
42,2.6973429915076568,1000.0,0.12297940866859954,16.36230872924385,2.331071057113755,0.9285433748999816,0.4905000082009404
43,2.621219669755527,1000.0,0.13370162729579116,16.459601538485902,2.7546375612760086,0.9475689960027678,0.49050000524226034
44,2.544838207523039,1000.0,0.14450299450352788,16.55675359652606,3.2168883176757825,0.9671063059380147,0.49049974527222107
45,,1000.0,0.143718544204448,16.65383663391002,3.698829595351369,0.4922630318953125,0.06476933513611713
46,,1000.0,0.13281895077065187,16.666666808181354,4.162506648604528,-0.4566056105606897,-1.577180730292333e-08
47,,1000.0,0.12193101849294001,16.666666805052564,4.58940113570474,-0.9195641538236599,-8.167656532498486e-08
48,,1000.0,0.11105759420636582,16.666666788828046,4.979481676153906,-0.9203486662761717,-1.5408491035540667e-07
49,,1000.0,0.10019733935985137,16.666666758182966,5.332888552239668,-0.916841609085095,1.217075640934171e-07
50,,1000.0,0.08934892963434492,16.666666782415128,5.649748243395381,-0.9136796232512179,-3.032603841666442e-07
51,,1000.0,0.07851105357307722,16.666666721976842,5.930173654567756,-0.9108569995834426,-1.0458902527986591e-06
52,,1000.0,0.06768241105155016,16.666666513358383,6.174264319398089,-0.908368658551062,-2.7362849806966726e-05
53,,1000.0,0.05686171347935992,16.666661051422224,6.382106551387723,-0.9062108210174724,-6.631049355806747e-05
54,,1000.0,0.04604768318278366,16.666647806940105,6.553773614413039,-0.904379224107954,8.799840256754144e-05
55,,1000.0,0.03523903784187471,16.666665392001,6.68932604807935,-0.9028657339751334,4.544707117687127e-07
56,,1000.0,0.02443450407615515,16.666665482854246,6.788811467424125,-0.9016753580383785,5.178682372725906e-06
57,,1000.0,0.013632822264416125,16.66666651839808,6.852264671590627,-0.9008053794568482,2.2416009197893427e-07
58,,1000.0,0.0028327307117564137,16.66666656322836,6.879707879700641,-0.9002499014121756,-2.5363103637922597e-06
59,,1000.0,0.007967029841554604,16.666666055970424,6.87115069586962,-0.9000097985258915,2.071854645762788e-06
60,,1000.0,0.018767719872692393,16.666666470302317,6.826590126599232,-0.9000846359841663,-1.6173598220696567e-06
61,,1000.0,0.029570599243209688,16.666666146926396,6.746010572389986,-0.9004746234714478,-3.60596315067075e-05
62,,1000.0,0.032997518257496146,16.666658938532457,6.641696369634564,-0.5933662136544005,-4.1614475859478515e-05
63,,1000.0,0.022193691224822114,16.666650618846496,6.549687729528143,0.30763906622501835,-0.00010394423657805068
64,,1000.0,0.011392475330918523,16.666629833031404,6.493705611511086,0.9006630522340853,-7.964658865960766e-07
65,,1000.0,0.0005926232811955187,16.666629673741863,6.473730252288563,0.9001689698633797,4.6686282468078096e-05
66,,1000.0,0.009615738730861878,16.666639010862788,6.488768850904176,0.8753489459533803,-1.4479318095113206e-06
67,,1000.0,0.0011829512310463398,16.666638721280407,6.502823556581722,-0.024597323451658326,1.7198346071634708e-05
68,,1000.0,0.0003561550404369432,16.666642160948506,6.500258382992598,-0.4154969816667631,2.5587143920976276e-06
69,,1000.0,0.00011094447578542069,16.666642672691378,6.499849699310763,0.053912247682230685,3.3432456282968346e-07
70,,1000.0,4.753988935214396e-06,16.66664273955629,6.500026683201243,0.014641689307870465,6.745575649773838e-08
71,,1000.0,4.801313997280302e-06,16.666642753047437,6.500010757719211,-0.004822734312792676,9.042430878939203e-09
72,,1000.0,4.34177260135857e-07,16.666642754855925,6.500003479168425,0.00021617328114231782,4.891296449780771e-09
73,,1000.0,3.0486861697398096e-07,16.666642755834186,6.500003694682521,0.00018735162203853406,-4.335625291036348e-09
74,,1000.0,2.8799261195934917e-07,16.666642754967054,6.50000270658189,-3.0090368152713154e-05,4.059098764776898e-09
75,,6.500001937731865,1.7331806531157396e-07,16.666642755778877,6.500001937731865,5.481265130669044e-06,-4.409343626427475e-09
76,,6.500001430601381,1.309606612858684e-07,16.66664275489701,6.500001430601381,6.5429885509615815e-06,-7.222202500216553e-10
77,,6.500001050471745,9.711744795285759e-08,16.66664275475257,6.500001050471745,3.175021179302462e-06,-1.63346465693881e-10
78,,6.5000007703728375,7.094213807980844e-08,16.6666427547199,6.5000007703728375,2.500768214730442e-06,-5.564558197212658e-06
79,,6.500000565335354,5.2080533301603136e-08,16.666641641808265,6.500000565335354,1.8765355935812522e-06,4.750942341309118e-06
80,,6.500000414809071,3.823536853932769e-08,16.66664259199673,6.500000414809071,1.362780022162724e-06,6.947631360150914e-07
81,,6.500000304318149,2.8059279816165197e-08,16.66664273094936,6.500000304318149,1.0008840423125775e-06,1.0139947677936497e-07
82,,6.5000002232304706,2.059339758741999e-08,16.666642751229258,6.5000002232304706,7.350810626860493e-07,1.4788174227927178e-08
83,,6.50000016371793,1.511417625765728e-08,16.666642754186892,6.50000016371793,5.393784530127732e-07,2.1517271932459817e-09
84,,6.5000001200399,1.1092679608663975e-08,16.66664275461724,6.5000001200399,3.9586276479042226e-07,3.09465774905285e-10
85,,6.500000087983457,8.141213023964926e-09,16.666642754679128,6.500000087983457,2.905396812025174e-07,3.7034966741023197e-11
86,,6.5000000644563745,5.975057224605979e-09,16.66664275468653,6.5000000644563745,2.1323400822836902e-07,4.910657364873587e-09
87,,6.500000047189211,4.385255314533762e-09,16.666642755668658,6.500000047189211,1.5649797013850275e-07,-4.187899457707106e-09
88,,6.5000000345163755,3.218456298764791e-09,16.666642754831084,6.5000000345163755,1.1485821183043754e-07,-5.564129018319889e-06
89,,6.500000025215446,2.3621111973969335e-09,16.666641642005285,6.500000025215446,8.429763553863268e-08,4.750039508417392e-06
90,,6.500000018389242,1.7336179165429106e-09,16.666642592013186,6.500000018389242,6.186815504349852e-08,6.9464717749713e-07
91,,6.500000013379305,1.2723490084407298e-09,16.666642730942623,6.500000013379305,4.54066562127764e-08,1.0630151648692381e-07
92,,6.500000009702378,9.338103109821498e-10,16.66664275220293,6.500000009702378,3.332525366772643e-08,1.06041344582477e-08
93,,6.500000007003784,6.85348393467355e-10,16.666642754323757,6.500000007003784,2.4458346459255154e-08,1.5513272825357343e-09
94,,6.500000005023212,5.029967159320013e-10,16.666642754634022,6.500000005023212,1.795052995134938e-08,2.2613805325652405e-10
95,,1000.0,3.691619750922994e-10,16.666642754679255,6.500000003569616,1.3174394908332943e-08,2.866258468905373e-11
96,,1000.0,2.7093704961252114e-10,16.666642754684982,6.5000000025027855,9.669154366065413e-09,8.319627701602189e-12
97,,1000.0,1.9884955574422877e-10,16.666642754686645,6.50000000171981,7.0963679377200606e-09,1.1281163720192056e-12
98,,1000.0,1.4594105087619666e-10,16.666642754686873,6.50000000114516,5.208145026358579e-09,-4.1237491936810255e-12
99,,1000.0,1.0710951939264001e-10,16.66664275468605,6.500000000723411,3.822497873784414e-09,3.538314321985085e-12
100,,1000.0,7.861104460533225e-11,16.66664275468676,6.500000000413875,2.8053559475438306e-09,5.27578469192852e-13
101,,1000.0,5.7693278672248206e-11,16.66664275468686,6.500000000186702,2.0590640303908003e-09,9.197247726865782e-14
102,,1000.0,4.234431101715641e-11,16.666642754686873,6.500000000019973,1.511102354356808e-09,-3.4255774215494195e-15
103,,1000.0,3.1076450183001603e-11,16.666642754686873,6.499999999897607,1.1090683926795464e-09,-6.206200917763249e-14
104,,1000.0,2.280929961135847e-11,16.66664275468686,6.499999999807798,8.139267038131948e-10,5.859223696502713e-14
105,,1000.0,1.6739409121777494e-11,16.666642754686873,6.499999999741883,5.973443961693192e-10,-5.626330293589249e-14
106,,1000.0,1.2285429428239096e-11,16.66664275468686,6.499999999693507,4.3849368580595183e-10,9.345619438917707e-15
107,,1000.0,9.015997962598379e-12,16.66664275468686,6.499999999658005,3.218314503783404e-10,7.782091485976361e-15
108,,1000.0,6.617947665902221e-12,16.66664275468686,6.499999999631948,2.361222328772783e-10,-4.170384727115138e-12
109,,1000.0,4.856772309612355e-12,16.66664275468602,6.4999999996128235,1.7332801860447944e-10,3.580021885494708e-12
110,,1000.0,3.5644924487640933e-12,16.66664275468673,6.499999999598787,1.2718714970105793e-10,5.615826813992753e-13
111,,1000.0,2.616390977693043e-12,16.666642754686844,6.499999999588486,9.339196083146817e-11,9.138168195234331e-14
112,,1000.0,1.919322325160047e-12,16.66664275468686,6.4999999995809254,6.852296507986466e-11,-7.189087107735415e-15
113,,1000.0,1.4105986899006059e-12,16.66664275468686,6.499999999575374,5.022648963404208e-11,-1.5899228548305055e-14
114,,1000.0,1.0326633958934147e-12,16.66664275468686,6.499999999571301,3.694822225952521e-11,9.555344796657872e-16
115,,1000.0,7.587665957407325e-13,16.66664275468686,6.499999999568317,2.7222668563808838e-11,1.7796839848170654e-14
116,,1000.0,5.576337561558589e-13,16.66664275468686,6.499999999566123,1.9761969838327786e-11,3.692914572230033e-15
117,,1000.0,4.0915516871854137e-13,16.66664275468686,6.499999999564512,1.4566126083082054e-11,-4.197922337436516e-12
118,,1000.0,2.9869241038067027e-13,16.66664275468602,6.499999999563331,1.0746958878371515e-11,3.5853332157548615e-12
119,,1000.0,2.209926941957145e-13,16.66664275468673,6.4999999995624655,7.904787935331115e-12,4.9040450625473546e-09
120,,1000.0,1.6187612696364544e-13,16.666642755667535,6.49999999956183,5.728750807065808e-12,-4.187901360807179e-09
121,,1000.0,1.1965218018978278e-13,16.66664275482996,6.499999999561359,4.130029651605582e-12,-6.110904333960941e-10
122,,1000.0,8.63358907448309e-14,16.66664275470775,6.499999999561018,3.241851231905457e-12,-8.919436058339204e-11
123,,1000.0,6.458657051516631e-14,16.666642754689914,6.499999999560766,2.220446049250313e-12,-1.3022858792320798e-11
124,,1000.0,4.6735688802142065e-14,16.666642754687313,6.499999999560581,1.687538997430238e-12,-6.099455237217576e-12
125,,1000.0,3.451784828566759e-14,16.66664275468609,6.499999999560446,1.2434497875801753e-12,3.2522654274530494e-12
126,,1000.0,2.526713171804134e-14,16.666642754686745,6.499999999560346,8.881784197001252e-13,4.772875345816774e-13
127,,1000.0,1.9594905156207755e-14,16.666642754686844,6.49999999956027,5.773159728050814e-13,3.302851156634923e-14
128,,1000.0,1.1754669632530846e-14,16.666642754686844,6.499999999560217,5.773159728050814e-13,8.244427818389355e-14
129,,1000.0,1.0139979150508735e-14,16.66664275468686,6.499999999560181,4.440892098500626e-13,-2.5661059648712792e-14
130,,1000.0,7.417471270873456e-15,16.66664275468686,6.499999999560151,1.3322676295501878e-13,-8.389922328926047e-15
131,,1000.0,5.6406678205269415e-15,16.66664275468686,6.49999999956013,2.220446049250313e-13,-7.689866538679313e-15
132,,1000.0,4.095550441412584e-15,16.66664275468686,6.499999999560114,1.3322676295501878e-13,-2.3387663875863718e-14
133,,1000.0,2.7765237787642448e-15,16.66664275468686,6.499999999560101,8.881784197001252e-14,-2.2284501717886873e-14
134,,1000.0,1.602909502780302e-15,16.66664275468686,6.499999999560094,1.3322676295501878e-13,3.339655754632659e-14
135,,1000.0,1.925351874211885e-15,16.66664275468686,6.499999999560087,0.0,1.1076087421367509e-14
136,,1000.0,1.6149365425141115e-16,16.66664275468686,6.4999999995600835,8.881784197001252e-14,3.5086544130161212e-15
137,,1000.0,1.0424671480771991e-15,16.66664275468686,6.4999999995600835,8.881784197001252e-14,-4.188582003483189e-12
138,,1000.0,2.7283262085324684e-15,16.66664275468602,6.499999999560076,-1.7763568394002505e-13,3.612603854843792e-12
139,,1000.0,1.4115574776532698e-15,16.666642754686745,6.499999999560073,8.881784197001252e-14,4.566493803101826e-13
140,,1000.0,1.5809230366811165e-16,16.66664275468683,6.499999999560075,1.3322676295501878e-13,1.309499790503807e-13
141,,1000.0,1.8500364382155366e-16,16.66664275468686,6.499999999560075,-4.440892098500626e-14,-1.4223160409859714e-14
142,,1000.0,2.545130935996391e-16,16.66664275468686,6.499999999560075,0.0,-5.563503498336652e-06
143,,1000.0,1.3112969955167203e-16,16.666641641986157,6.499999999560075,0.0,4.755023738546696e-06
144,,1000.0,1.9588486699923637e-16,16.666642592990907,6.499999999560075,0.0,6.904746192181897e-07
145,,1000.0,4.862262991009907e-16,16.666642731085826,6.499999999560075,0.0,1.007853432759818e-07
146,,1000.0,5.671087618548372e-16,16.6666427512429,6.499999999560075,0.0,1.4707094959045164e-08
147,,1000.0,7.609600636894251e-16,16.66664275418432,6.499999999560075,0.0,2.1460290361576635e-09
148,,1000.0,5.081025969958421e-16,16.66664275461353,6.499999999560075,0.0,3.131205196927993e-10
149,,1000.0,2.570899502544251e-16,16.666642754676158,6.499999999560075,0.0,4.570413254941733e-11
150,,1000.0,3.861529195360389e-16,16.666642754685295,6.499999999560075,0.0,6.71406513556589e-12
151,,1000.0,5.051986125323191e-16,16.66664275468663,6.499999999560075,0.0,9.870482794820112e-13
152,,1000.0,5.05639695941659e-16,16.66664275468683,6.499999999560075,0.0,1.291620076952077e-13
153,,1000.0,4.304550147655478e-16,16.66664275468686,6.499999999560075,0.0,-2.71520409237877e-14
154,,1000.0,4.883050258599479e-16,16.66664275468686,6.499999999560075,0.0,-3.4110911252722975e-14
155,,1000.0,5.499863556457946e-16,16.66664275468686,6.499999999560075,0.0,2.7105460887952293e-14
156,,1000.0,5.878353193167421e-16,16.66664275468686,6.499999999560075,0.0,-3.2101857522053023e-14
157,,1000.0,6.255984583986416e-16,16.66664275468686,6.499999999560075,0.0,1.4125649976971799e-14
158,,1000.0,5.566624873854024e-16,16.66664275468686,6.499999999560075,0.0,-2.607307002678444e-14
159,,1000.0,4.019115810852588e-16,16.66664275468686,6.499999999560075,0.0,2.965092364345945e-14
160,,1000.0,5.880416261614439e-16,16.66664275468686,6.499999999560075,0.0,2.671308812172979e-14
161,,1000.0,4.087432210041345e-16,16.66664275468686,6.499999999560075,0.0,3.9959761844940433e-14
162,,1000.0,5.741492250819802e-16,16.666642754686873,6.499999999560075,0.0,-5.6743861996319533e-14
163,,1000.0,4.68293218752031e-16,16.66664275468686,6.499999999560075,0.0,2.7661900547926166e-14
164,,1000.0,5.470299021265306e-16,16.66664275468686,6.499999999560075,0.0,-4.185547158972076e-12
165,,1000.0,5.846599119631391e-16,16.66664275468602,6.499999999560075,0.0,3.5768867522826403e-12
166,,1000.0,5.243285211336078e-16,16.66664275468673,6.499999999560075,0.0,5.424269432056927e-13
167,,1000.0,5.632459731885184e-16,16.666642754686844,6.499999999560075,0.0,9.613500045937279e-14
168,,1000.0,4.265444835977425e-16,16.66664275468686,6.499999999560075,0.0,-1.8867096470212563e-14
169,,1000.0,5.922084611995294e-16,16.66664275468686,6.499999999560075,0.0,2.662110711992155e-14
170,,1000.0,5.925318964632568e-16,16.66664275468686,6.499999999560075,0.0,-5.563503500672837e-06
171,,1000.0,5.53196565255901e-16,16.666641641986157,6.499999999560075,0.0,4.750122069070272e-06
